date,station,tmin,tmax,tavg,prcp,wesd
1997-01-19,USS0010E03S,-93.0,20,-32,51,4140
1997-01-20,USS0010E03S,-122.0,18,-53,51,4166
1997-01-21,USS0010E03S,-99.0,-6,-49,508,4216
1997-01-22,USS0010E03S,-108.0,-32,-67,127,4343
1997-01-23,USS0010E03S,-163.0,-72,-114,25,4343
1997-01-24,USS0010E03S,-170.0,-83,-128,0,4369
1997-01-25,USS0010E03S,-152.0,-43,-92,102,4521
1997-01-26,USS0010E03S,-195.0,8,-50,51,4572
1997-01-27,USS0010E03S,-275.0,-51,-169,0,4572
1997-01-28,USS0010E03S,-202.0,-14,-83,25,4623
1997-01-29,USS0010E03S,-78.0,-14,-53,25,4648
1997-01-30,USS0010E03S,-74.0,0,-39,25,4648
1997-01-31,USS0010E03S,-34.0,3,-17,127,4826
1997-02-01,USS0010E03S,-66.0,17,-22,102,4902
1997-02-02,USS0010E03S,-90.0,-9,-60,51,4953
1997-02-03,USS0010E03S,-211.0,-46,-99,0,4953
1997-02-04,USS0010E03S,-284.0,-43,-173,25,4953
1997-02-05,USS0010E03S,-290.0,-43,-183,25,4953
1997-02-06,USS0010E03S,-307.0,-40,-189,0,4953
1997-02-07,USS0010E03S,-299.0,-36,-187,0,4953
1997-02-08,USS0010E03S,-301.0,-26,-181,0,4953
1997-02-09,USS0010E03S,-288.0,-22,-144,0,4953
1997-02-10,USS0010E03S,-117.0,-19,-69,0,4978
1997-02-11,USS0010E03S,-124.0,-1,-59,0,5004
1997-02-12,USS0010E03S,-130.0,-12,-71,0,5055
1997-02-13,USS0010E03S,-132.0,-27,-76,0,5080
1997-02-14,USS0010E03S,-74.0,-26,-49,0,5131
1997-02-15,USS0010E03S,-33.0,14,-15,51,5131
1997-02-16,USS0010E03S,-83.0,55,-8,0,5156
1997-02-17,USS0010E03S,-117.0,34,-38,51,5232
1997-02-18,USS0010E03S,-164.0,3,-69,0,5258
1997-02-19,USS0010E03S,-140.0,0,-46,76,5309
1997-02-20,USS0010E03S,-195.0,-26,-109,0,5309
1997-02-21,USS0010E03S,-205.0,-32,-124,0,5309
1997-02-22,USS0010E03S,-227.0,-38,-123,0,5309
1997-02-23,USS0010E03S,-283.0,-50,-164,0,5309
1997-02-24,USS0010E03S,-292.0,16,-137,0,5334
1997-02-25,USS0010E03S,-223.0,46,-81,0,5334
1997-02-26,USS0010E03S,-96.0,-7,-49,0,5385
1997-02-27,USS0010E03S,-109.0,-12,-64,0,5436
1997-02-28,USS0010E03S,-261.0,-56,-132,25,5436
1997-03-01,USS0010E03S,-272.0,-47,-123,0,5512
1997-03-02,USS0010E03S,-82.0,-8,-51,25,5613
1997-03-03,USS0010E03S,-155.0,-34,-83,51,5639
1997-03-04,USS0010E03S,-150.0,-23,-99,51,5664
1997-03-05,USS0010E03S,-149.0,-37,-88,76,5690
1997-03-06,USS0010E03S,-151.0,26,-60,25,5715
1997-03-07,USS0010E03S,-71.0,16,-33,152,5715
1997-03-08,USS0010E03S,-181.0,-5,-55,51,5740
1997-03-09,USS0010E03S,-205.0,-8,-62,0,5740
1997-03-10,USS0010E03S,-14.0,51,9,0,5740
1997-03-11,USS0010E03S,-42.0,69,28,0,5766
1997-03-12,USS0010E03S,-89.0,67,-19,0,5766
1997-03-13,USS0010E03S,-169.0,-27,-104,0,5766
1997-03-14,USS0010E03S,-227.0,-48,-121,0,5791
1997-03-15,USS0010E03S,-270.0,6,-100,0,5867
1997-03-16,USS0010E03S,1.0,53,20,25,5893
1997-03-17,USS0010E03S,-76.0,32,-2,178,5944
1997-03-18,USS0010E03S,-108.0,77,-16,0,5944
1997-03-19,USS0010E03S,-62.0,124,25,0,5944
1997-03-20,USS0010E03S,-41.0,131,33,0,5944
1997-03-21,USS0010E03S,-34.0,73,14,0,5944
1997-03-22,USS0010E03S,-82.0,94,1,0,5944
1997-03-23,USS0010E03S,-75.0,65,-15,0,5944
1997-03-24,USS0010E03S,-125.0,-3,-56,51,5994
1997-03-25,USS0010E03S,-145.0,74,-32,0,5994
1997-03-26,USS0010E03S,-99.0,109,6,0,5994
1997-03-27,USS0010E03S,-121.0,30,-25,25,5969
1997-03-28,USS0010E03S,-136.0,4,-67,51,5969
1997-03-29,USS0010E03S,-168.0,18,-76,0,5969
1997-03-30,USS0010E03S,-124.0,84,-20,0,5969
1997-03-31,USS0010E03S,-76.0,78,-12,0,5994
1997-04-01,USS0010E03S,-130.0,-15,-73,25,6020
1997-04-02,USS0010E03S,-154.0,35,-62,0,6020
1997-04-03,USS0010E03S,-156.0,71,-32,0,5969
1997-04-04,USS0010E03S,-98.0,14,-46,0,5918
1997-04-05,USS0010E03S,-181.0,-70,-104,25,5918
1997-04-06,USS0010E03S,-251.0,-9,-101,0,5918
1997-04-07,USS0010E03S,-130.0,27,-38,51,5918
1997-04-08,USS0010E03S,-98.0,30,-33,25,5918
1997-04-09,USS0010E03S,-113.0,43,-41,0,5918
1997-04-10,USS0010E03S,-165.0,-4,-90,25,5893
1997-04-11,USS0010E03S,-213.0,4,-103,0,5893
1997-04-12,USS0010E03S,-253.0,31,-94,0,5893
1997-04-13,USS0010E03S,-187.0,37,-46,0,5867
1997-04-14,USS0010E03S,-22.0,49,6,0,5867
1997-04-15,USS0010E03S,-53.0,72,6,0,5893
1997-04-16,USS0010E03S,-83.0,110,24,0,5893
1997-04-17,USS0010E03S,-17.0,106,33,25,5918
1997-04-18,USS0010E03S,-43.0,105,32,0,5791
1997-04-19,USS0010E03S,3.0,58,27,51,5817
1997-04-20,USS0010E03S,-46.0,45,15,127,5944
1997-04-21,USS0010E03S,-82.0,42,-19,0,5867
1997-04-22,USS0010E03S,-92.0,67,-13,0,5791
1997-04-23,USS0010E03S,-64.0,66,11,0,5740
1997-04-24,USS0010E03S,-7.0,75,28,0,5664
1997-04-25,USS0010E03S,-53.0,70,12,0,5588
1997-04-26,USS0010E03S,-85.0,98,13,0,5512
1997-04-27,USS0010E03S,-22.0,124,37,51,5461
1997-04-28,USS0010E03S,-12.0,49,11,0,5385
1997-04-29,USS0010E03S,-72.0,62,1,76,5436
1997-04-30,USS0010E03S,-71.0,64,-3,229,5588
1997-05-01,USS0010E03S,-45.0,34,-14,0,5588
1997-05-02,USS0010E03S,-93.0,55,-23,0,5613
1997-05-03,USS0010E03S,-112.0,106,11,0,5563
1997-05-04,USS0010E03S,-31.0,107,38,0,5461
1997-05-05,USS0010E03S,-48.0,125,44,0,5283
1997-05-06,USS0010E03S,-25.0,116,32,127,5182
1997-05-07,USS0010E03S,-34.0,79,20,0,5029
1997-05-08,USS0010E03S,-79.0,112,19,0,4877
1997-05-09,USS0010E03S,-80.0,161,45,0,4648
1997-05-10,USS0010E03S,-39.0,160,69,0,4394
1997-05-11,USS0010E03S,-22.0,123,47,0,4242
1997-05-12,USS0010E03S,-52.0,159,54,0,3962
1997-05-13,USS0010E03S,-18.0,143,59,0,3708
1997-05-14,USS0010E03S,2.0,151,72,0,3480
1997-05-15,USS0010E03S,-16.0,177,80,0,3226
1997-05-16,USS0010E03S,-8.0,185,66,25,3048
1997-05-17,USS0010E03S,0.0,142,49,51,2870
1997-05-18,USS0010E03S,-42.0,84,28,0,2616
1997-05-19,USS0010E03S,-57.0,136,45,0,2388
1997-05-20,USS0010E03S,-25.0,162,65,0,2134
1997-05-21,USS0010E03S,2.0,127,53,0,1956
1997-05-22,USS0010E03S,-13.0,157,70,0,1676
1997-05-23,USS0010E03S,3.0,120,54,51,1549
1997-05-24,USS0010E03S,12.0,89,40,76,1473
1997-05-25,USS0010E03S,0.0,69,27,0,1372
1997-05-26,USS0010E03S,-13.0,88,31,0,1270
1997-05-27,USS0010E03S,-2.0,127,56,0,1092
1997-05-28,USS0010E03S,-16.0,137,57,25,889
1997-05-29,USS0010E03S,35.0,126,66,25,686
1997-05-30,USS0010E03S,27.0,154,83,0,330
1997-05-31,USS0010E03S,11.0,205,101,25,25
1997-06-01,USS0010E03S,31.0,149,83,0,0
1997-06-02,USS0010E03S,15.0,164,84,0,0
1997-06-03,USS0010E03S,-6.0,200,107,0,0
1997-06-04,USS0010E03S,54.0,232,146,0,0
1997-06-05,USS0010E03S,53.0,213,121,0,0
1997-06-06,USS0010E03S,58.0,212,125,0,0
1997-06-07,USS0010E03S,49.0,205,113,25,0
1997-06-08,USS0010E03S,66.0,172,106,25,0
1997-06-09,USS0010E03S,76.0,152,99,76,0
1997-06-10,USS0010E03S,72.0,151,97,51,0
1997-06-11,USS0010E03S,60.0,130,77,76,0
1997-06-12,USS0010E03S,47.0,171,81,25,0
1997-06-13,USS0010E03S,41.0,164,82,102,0
1997-06-14,USS0010E03S,41.0,147,82,0,0
1997-06-15,USS0010E03S,50.0,147,86,76,0
1997-06-16,USS0010E03S,55.0,170,97,0,0
1997-06-17,USS0010E03S,30.0,193,116,25,0
1997-06-18,USS0010E03S,50.0,173,106,25,0
1997-06-19,USS0010E03S,61.0,154,105,0,0
1997-06-20,USS0010E03S,3.0,132,84,0,0
1997-06-21,USS0010E03S,-18.0,191,100,0,0
1997-06-22,USS0010E03S,74.0,188,125,0,0
1997-06-23,USS0010E03S,27.0,160,101,0,0
1997-06-24,USS0010E03S,-3.0,123,57,0,0
1997-06-25,USS0010E03S,-18.0,184,87,0,0
1997-06-26,USS0010E03S,-3.0,224,124,0,0
1997-06-27,USS0010E03S,55.0,220,132,0,0
1997-06-28,USS0010E03S,42.0,210,120,0,0
1997-06-29,USS0010E03S,12.0,210,120,0,0
1997-06-30,USS0010E03S,27.0,203,124,0,0
1997-07-01,USS0010E03S,22.0,108,56,0,0
1997-07-02,USS0010E03S,11.0,169,75,102,0
1997-07-03,USS0010E03S,21.0,163,83,0,0
1997-07-04,USS0010E03S,-6.0,201,98,0,0
1997-07-05,USS0010E03S,17.0,217,122,0,0
1997-07-06,USS0010E03S,41.0,205,116,0,0
1997-07-07,USS0010E03S,15.0,205,115,0,0
1997-07-08,USS0010E03S,23.0,225,132,0,0
1997-07-09,USS0010E03S,39.0,244,131,25,0
1997-07-10,USS0010E03S,60.0,166,107,51,0
1997-07-11,USS0010E03S,30.0,154,87,25,0
1997-07-12,USS0010E03S,23.0,106,54,0,0
1997-07-13,USS0010E03S,27.0,165,91,0,0
1997-07-14,USS0010E03S,3.0,221,120,0,0
1997-07-15,USS0010E03S,33.0,255,149,0,0
1997-07-16,USS0010E03S,52.0,252,156,0,0
1997-07-17,USS0010E03S,62.0,239,142,0,0
1997-07-18,USS0010E03S,74.0,221,140,0,0
1997-07-19,USS0010E03S,58.0,169,107,0,0
1997-07-20,USS0010E03S,43.0,204,119,0,0
1997-07-21,USS0010E03S,48.0,230,137,0,0
1997-07-22,USS0010E03S,36.0,253,144,0,0
1997-07-23,USS0010E03S,53.0,235,143,0,0
1997-07-24,USS0010E03S,88.0,207,140,0,0
1997-07-25,USS0010E03S,53.0,203,109,152,0
1997-07-26,USS0010E03S,27.0,210,119,0,0
1997-07-27,USS0010E03S,41.0,215,120,0,0
1997-07-28,USS0010E03S,52.0,240,132,25,0
1997-07-29,USS0010E03S,60.0,176,117,0,0
1997-07-30,USS0010E03S,47.0,211,128,0,0
1997-07-31,USS0010E03S,45.0,222,130,0,0
1997-08-01,USS0010E03S,32.0,218,123,0,0
1997-08-02,USS0010E03S,55.0,236,138,0,0
1997-08-03,USS0010E03S,24.0,255,143,0,0
1997-08-04,USS0010E03S,71.0,207,125,0,0
1997-08-05,USS0010E03S,78.0,116,98,0,0
1997-08-06,USS0010E03S,60.0,209,121,0,0
1997-08-07,USS0010E03S,37.0,217,129,178,0
1997-08-08,USS0010E03S,65.0,209,138,0,0
1997-08-09,USS0010E03S,21.0,186,103,0,0
1997-08-10,USS0010E03S,35.0,135,79,0,0
1997-08-11,USS0010E03S,38.0,164,92,0,0
1997-08-12,USS0010E03S,54.0,165,102,0,0
1997-08-13,USS0010E03S,47.0,164,88,25,0
1997-08-14,USS0010E03S,53.0,160,101,25,0
1997-08-15,USS0010E03S,30.0,187,97,0,0
1997-08-16,USS0010E03S,33.0,150,85,0,0
1997-08-17,USS0010E03S,13.0,200,105,102,0
1997-08-18,USS0010E03S,39.0,198,105,0,0
1997-08-19,USS0010E03S,24.0,195,109,0,0
1997-08-20,USS0010E03S,13.0,241,124,0,0
1997-08-21,USS0010E03S,49.0,229,133,0,0
1997-08-22,USS0010E03S,33.0,240,138,0,0
1997-08-23,USS0010E03S,41.0,247,133,0,0
1997-08-24,USS0010E03S,52.0,180,111,51,0
1997-08-25,USS0010E03S,27.0,226,124,102,0
1997-08-26,USS0010E03S,47.0,246,138,25,0
1997-08-27,USS0010E03S,53.0,244,143,0,0
1997-08-28,USS0010E03S,22.0,240,133,25,0
1997-08-29,USS0010E03S,31.0,200,121,0,0
1997-08-30,USS0010E03S,-1.0,224,112,0,0
1997-08-31,USS0010E03S,17.0,241,116,0,0
1997-09-01,USS0010E03S,46.0,219,110,0,0
1997-09-02,USS0010E03S,32.0,202,115,0,0
1997-09-03,USS0010E03S,68.0,177,118,0,0
1997-09-04,USS0010E03S,30.0,180,108,0,0
1997-09-05,USS0010E03S,3.0,188,91,0,0
1997-09-06,USS0010E03S,42.0,182,92,0,0
1997-09-07,USS0010E03S,26.0,196,106,51,0
1997-09-08,USS0010E03S,23.0,201,107,0,0
1997-09-09,USS0010E03S,3.0,220,112,25,0
1997-09-10,USS0010E03S,42.0,194,111,25,0
1997-09-11,USS0010E03S,49.0,140,81,0,0
1997-09-12,USS0010E03S,27.0,101,65,0,0
1997-09-13,USS0010E03S,13.0,199,98,51,0
1997-09-14,USS0010E03S,45.0,195,114,0,0
1997-09-15,USS0010E03S,36.0,136,79,0,0
1997-09-16,USS0010E03S,-12.0,88,42,0,0
1997-09-17,USS0010E03S,-27.0,169,78,102,0
1997-09-18,USS0010E03S,15.0,88,49,0,0
1997-09-19,USS0010E03S,-5.0,109,41,0,0
1997-09-20,USS0010E03S,-21.0,142,58,0,0
1997-09-21,USS0010E03S,17.0,89,51,0,0
1997-09-22,USS0010E03S,-1.0,109,60,25,0
1997-09-23,USS0010E03S,-30.0,172,55,25,0
1997-09-24,USS0010E03S,-35.0,206,69,0,0
1997-09-25,USS0010E03S,-16.0,191,87,25,0
1997-09-26,USS0010E03S,82.0,134,99,0,0
1997-09-27,USS0010E03S,-23.0,101,36,0,0
1997-09-28,USS0010E03S,-41.0,125,35,0,0
1997-09-29,USS0010E03S,,169,55,25,0
1997-09-30,USS0010E03S,-21.0,188,73,0,0
1997-10-01,USS0010E03S,-9.0,199,81,0,0
1997-10-02,USS0010E03S,12.0,144,59,0,0
1997-10-03,USS0010E03S,11.0,86,42,25,0
1997-10-04,USS0010E03S,-13.0,142,60,0,0
1997-10-05,USS0010E03S,-22.0,107,29,0,0
1997-10-06,USS0010E03S,-46.0,148,47,51,0
1997-10-07,USS0010E03S,-2.0,69,30,0,0
1997-10-08,USS0010E03S,-55.0,10,-16,0,0
1997-10-09,USS0010E03S,-48.0,29,0,25,0
1997-10-10,USS0010E03S,2.0,80,30,102,51
1997-10-11,USS0010E03S,-58.0,18,-9,76,76
1997-10-12,USS0010E03S,-80.0,-12,-48,127,51
1997-10-13,USS0010E03S,-78.0,9,-22,76,76
1997-10-14,USS0010E03S,-32.0,70,14,0,76
1997-10-15,USS0010E03S,-53.0,107,14,0,102
1997-10-16,USS0010E03S,-43.0,150,32,0,102
1997-10-17,USS0010E03S,-46.0,144,29,25,127
1997-10-18,USS0010E03S,-40.0,104,23,0,102
1997-10-19,USS0010E03S,-26.0,109,27,0,76
1997-10-20,USS0010E03S,-55.0,84,11,0,76
1997-10-21,USS0010E03S,-73.0,93,-1,0,76
1997-10-22,USS0010E03S,-50.0,75,-1,0,76
1997-10-23,USS0010E03S,-42.0,13,-18,127,229
1997-10-24,USS0010E03S,-154.0,-27,-66,25,229
1997-10-25,USS0010E03S,-188.0,2,-91,25,229
1997-10-26,USS0010E03S,-119.0,38,-49,25,229
1997-10-27,USS0010E03S,-119.0,51,-40,0,229
1997-10-28,USS0010E03S,-121.0,60,-26,0,229
1997-10-29,USS0010E03S,-40.0,20,1,25,279
1997-10-30,USS0010E03S,11.0,31,20,0,356
1997-10-31,USS0010E03S,-76.0,31,-12,25,356
1997-11-01,USS0010E03S,-114.0,22,-49,0,356
1997-11-02,USS0010E03S,-154.0,23,-65,25,356
1997-11-03,USS0010E03S,-106.0,44,-23,25,356
1997-11-04,USS0010E03S,-63.0,68,0,25,356
1997-11-05,USS0010E03S,-85.0,87,-13,0,356
1997-11-06,USS0010E03S,-85.0,106,-8,0,356
1997-11-07,USS0010E03S,-82.0,88,0,0,356
1997-11-08,USS0010E03S,-60.0,50,-9,0,356
1997-11-09,USS0010E03S,-100.0,13,-52,0,305
1997-11-10,USS0010E03S,-130.0,16,-58,0,305
1997-11-11,USS0010E03S,-173.0,6,-92,0,305
1997-11-12,USS0010E03S,-183.0,12,-82,0,305
1997-11-13,USS0010E03S,-125.0,6,-60,0,279
1997-11-14,USS0010E03S,-212.0,-44,-138,0,279
1997-11-15,USS0010E03S,-234.0,-19,-140,0,279
1997-11-16,USS0010E03S,-211.0,0,-108,0,279
1997-11-17,USS0010E03S,-76.0,-12,-44,25,305
1997-11-18,USS0010E03S,-66.0,-6,-48,25,356
1997-11-19,USS0010E03S,-57.0,-1,-29,25,381
1997-11-20,USS0010E03S,-40.0,-1,-28,25,432
1997-11-21,USS0010E03S,-109.0,-9,-48,51,432
1997-11-22,USS0010E03S,-141.0,-33,-78,0,457
1997-11-23,USS0010E03S,-175.0,-5,-70,0,483
1997-11-24,USS0010E03S,-55.0,29,-6,76,508
1997-11-25,USS0010E03S,-137.0,9,-32,0,533
1997-11-26,USS0010E03S,-167.0,-16,-76,51,660
1997-11-27,USS0010E03S,-75.0,35,-21,0,660
1997-11-28,USS0010E03S,-125.0,24,-46,0,660
1997-11-29,USS0010E03S,-148.0,28,-75,0,660
1997-11-30,USS0010E03S,-138.0,18,-64,0,660
1997-12-01,USS0010E03S,-92.0,-14,-48,25,660
1997-12-02,USS0010E03S,-221.0,-28,-113,0,660
1997-12-03,USS0010E03S,-238.0,-39,-144,0,660
1997-12-04,USS0010E03S,-224.0,-42,-147,0,660
1997-12-05,USS0010E03S,-204.0,-30,-136,0,660
1997-12-06,USS0010E03S,-181.0,-12,-92,25,660
1997-12-07,USS0010E03S,-48.0,-2,-28,25,660
1997-12-08,USS0010E03S,-64.0,10,-33,25,711
1997-12-09,USS0010E03S,-132.0,-51,-80,0,711
1997-12-10,USS0010E03S,-278.0,-86,-165,0,711
1997-12-11,USS0010E03S,-303.0,-78,-191,25,737
1997-12-12,USS0010E03S,-226.0,-70,-152,0,737
1997-12-13,USS0010E03S,-233.0,-32,-149,25,762
1997-12-14,USS0010E03S,-202.0,11,-104,0,762
1997-12-15,USS0010E03S,-74.0,-8,-38,0,762
1997-12-16,USS0010E03S,-47.0,-28,-39,0,762
1997-12-17,USS0010E03S,-32.0,-4,-17,76,838
1997-12-18,USS0010E03S,-107.0,-22,-52,51,889
1997-12-19,USS0010E03S,-203.0,-78,-147,0,889
1997-12-20,USS0010E03S,-208.0,-46,-148,0,889
1997-12-21,USS0010E03S,-194.0,-45,-117,0,914
1997-12-22,USS0010E03S,-231.0,-60,-140,25,914
1997-12-23,USS0010E03S,-253.0,-94,-166,0,914
1997-12-24,USS0010E03S,-250.0,-68,-144,25,914
1997-12-25,USS0010E03S,-313.0,-95,-209,0,914
1997-12-26,USS0010E03S,-251.0,-68,-175,0,914
1997-12-27,USS0010E03S,-220.0,-69,-135,51,914
1997-12-28,USS0010E03S,-215.0,-77,-114,76,1016
1997-12-29,USS0010E03S,-79.0,-12,-36,25,1041
1997-12-30,USS0010E03S,-39.0,7,-28,0,1041
1997-12-31,USS0010E03S,-105.0,10,-43,0,1041
1998-01-01,USS0010E03S,-131.0,30,-36,51,1067
1998-01-02,USS0010E03S,-24.0,3,-8,25,1143
1998-01-03,USS0010E03S,-39.0,6,-21,0,1194
1998-01-04,USS0010E03S,-64.0,4,-37,25,1219
1998-01-05,USS0010E03S,-141.0,-35,-79,25,1219
1998-01-06,USS0010E03S,-161.0,-62,-109,0,1245
1998-01-07,USS0010E03S,-161.0,-54,-97,25,1321
1998-01-08,USS0010E03S,-184.0,-67,-111,25,1321
1998-01-09,USS0010E03S,-274.0,-85,-154,0,1321
1998-01-10,USS0010E03S,-86.0,-36,-54,25,1473
1998-01-11,USS0010E03S,-164.0,-17,-56,127,1600
1998-01-12,USS0010E03S,-121.0,-43,-66,0,1676
1998-01-13,USS0010E03S,-65.0,-18,-46,76,1778
1998-01-14,USS0010E03S,-72.0,-33,-55,76,1803
1998-01-15,USS0010E03S,-207.0,-30,-85,127,1854
1998-01-16,USS0010E03S,-229.0,-48,-116,51,1930
1998-01-17,USS0010E03S,-48.0,1,-31,76,2032
1998-01-18,USS0010E03S,-76.0,10,-35,0,2032
1998-01-19,USS0010E03S,-84.0,7,-41,51,2083
1998-01-20,USS0010E03S,-90.0,-26,-60,76,2134
1998-01-21,USS0010E03S,-108.0,-44,-85,25,2134
1998-01-22,USS0010E03S,-120.0,-45,-87,51,2159
1998-01-23,USS0010E03S,-175.0,-24,-79,51,2184
1998-01-24,USS0010E03S,-42.0,-6,-30,25,2261
1998-01-25,USS0010E03S,-116.0,3,-56,0,2261
1998-01-26,USS0010E03S,-90.0,3,-32,0,2261
1998-01-27,USS0010E03S,-89.0,-9,-38,51,2311
1998-01-28,USS0010E03S,-142.0,12,-55,25,2311
1998-01-29,USS0010E03S,-204.0,23,-93,25,2311
1998-01-30,USS0010E03S,-88.0,0,-48,76,2337
1998-01-31,USS0010E03S,-179.0,0,-87,0,2337
1998-02-01,USS0010E03S,-168.0,-25,-107,0,2337
1998-02-02,USS0010E03S,-170.0,4,-81,0,2337
1998-02-03,USS0010E03S,-144.0,39,-44,25,2362
1998-02-04,USS0010E03S,-85.0,50,-31,0,2362
1998-02-05,USS0010E03S,-121.0,11,-49,0,2362
1998-02-06,USS0010E03S,-123.0,6,-53,0,2362
1998-02-07,USS0010E03S,-33.0,15,-14,0,2362
1998-02-08,USS0010E03S,-44.0,13,-24,0,2388
1998-02-09,USS0010E03S,-91.0,-17,-41,0,2413
1998-02-10,USS0010E03S,-140.0,-26,-79,0,2413
1998-02-11,USS0010E03S,-111.0,-23,-71,51,2438
1998-02-12,USS0010E03S,-84.0,-22,-60,0,2438
1998-02-13,USS0010E03S,-89.0,-4,-46,51,2515
1998-02-14,USS0010E03S,-71.0,-12,-45,25,2515
1998-02-15,USS0010E03S,-79.0,27,-23,0,2515
1998-02-16,USS0010E03S,-78.0,33,-38,0,2515
1998-02-17,USS0010E03S,-120.0,10,-64,0,2515
1998-02-18,USS0010E03S,-95.0,3,-51,0,2515
1998-02-19,USS0010E03S,-174.0,6,-68,0,2515
1998-02-20,USS0010E03S,-235.0,25,-107,25,2515
1998-02-21,USS0010E03S,-111.0,-11,-41,25,2565
1998-02-22,USS0010E03S,-125.0,5,-50,25,2565
1998-02-23,USS0010E03S,-140.0,-12,-86,0,2565
1998-02-24,USS0010E03S,-96.0,0,-51,51,2642
1998-02-25,USS0010E03S,-199.0,-31,-97,25,2642
1998-02-26,USS0010E03S,-239.0,-51,-140,25,2642
1998-02-27,USS0010E03S,-237.0,-46,-162,0,2642
1998-02-28,USS0010E03S,-277.0,-44,-164,0,2642
1998-03-01,USS0010E03S,-196.0,-5,-83,0,2642
1998-03-02,USS0010E03S,-81.0,15,-45,0,2667
1998-03-03,USS0010E03S,-97.0,3,-50,25,2692
1998-03-04,USS0010E03S,-126.0,-52,-90,25,2718
1998-03-05,USS0010E03S,-229.0,-36,-127,25,2743
1998-03-06,USS0010E03S,-218.0,-64,-130,0,2743
1998-03-07,USS0010E03S,-256.0,-36,-153,25,2743
1998-03-08,USS0010E03S,-294.0,-31,-144,0,2769
1998-03-09,USS0010E03S,-137.0,-16,-89,0,2769
1998-03-10,USS0010E03S,-109.0,9,-47,25,2870
1998-03-11,USS0010E03S,-101.0,48,-26,25,2870
1998-03-12,USS0010E03S,-103.0,74,-18,0,2896
1998-03-13,USS0010E03S,-149.0,88,-31,0,2896
1998-03-14,USS0010E03S,-123.0,102,-18,0,2896
1998-03-15,USS0010E03S,-103.0,75,-8,0,2896
1998-03-16,USS0010E03S,-22.0,48,5,25,2921
1998-03-17,USS0010E03S,-76.0,-3,-39,25,2921
1998-03-18,USS0010E03S,-94.0,21,-45,0,2946
1998-03-19,USS0010E03S,-137.0,19,-53,25,2946
1998-03-20,USS0010E03S,-187.0,61,-54,0,2946
1998-03-21,USS0010E03S,-101.0,96,-2,25,2946
1998-03-22,USS0010E03S,9.0,37,19,25,2946
1998-03-23,USS0010E03S,12.0,51,28,51,2921
1998-03-24,USS0010E03S,-11.0,41,20,25,2896
1998-03-25,USS0010E03S,-8.0,47,14,127,3048
1998-03-26,USS0010E03S,-14.0,40,9,51,3124
1998-03-27,USS0010E03S,-90.0,31,-25,51,3150
1998-03-28,USS0010E03S,-75.0,21,-32,25,3175
1998-03-29,USS0010E03S,-111.0,4,-47,0,3175
1998-03-30,USS0010E03S,-158.0,59,-46,25,3175
1998-03-31,USS0010E03S,-90.0,58,-11,0,3175
1998-04-01,USS0010E03S,-126.0,92,-8,0,3150
1998-04-02,USS0010E03S,-61.0,86,8,0,3124
1998-04-03,USS0010E03S,-22.0,77,18,0,3124
1998-04-04,USS0010E03S,-53.0,80,5,25,3150
1998-04-05,USS0010E03S,-48.0,34,-8,0,3175
1998-04-06,USS0010E03S,-91.0,41,-21,0,3175
1998-04-07,USS0010E03S,-92.0,50,-23,0,3175
1998-04-08,USS0010E03S,-75.0,40,-26,0,3175
1998-04-09,USS0010E03S,-61.0,58,-11,51,3150
1998-04-10,USS0010E03S,-43.0,62,5,0,3124
1998-04-11,USS0010E03S,-14.0,95,28,25,3150
1998-04-12,USS0010E03S,-73.0,40,-8,25,3175
1998-04-13,USS0010E03S,-66.0,37,-24,0,3226
1998-04-14,USS0010E03S,-47.0,38,-17,102,3277
1998-04-15,USS0010E03S,-45.0,27,-20,127,3404
1998-04-16,USS0010E03S,-93.0,40,-26,25,3404
1998-04-17,USS0010E03S,-125.0,31,-37,0,3404
1998-04-18,USS0010E03S,-155.0,43,-38,0,3404
1998-04-19,USS0010E03S,-83.0,54,-9,0,3378
1998-04-20,USS0010E03S,-78.0,92,4,25,3378
1998-04-21,USS0010E03S,-96.0,127,15,0,3378
1998-04-22,USS0010E03S,-77.0,155,40,0,3353
1998-04-23,USS0010E03S,-27.0,161,63,0,3327
1998-04-24,USS0010E03S,-16.0,76,23,0,3302
1998-04-25,USS0010E03S,-56.0,64,0,0,3277
1998-04-26,USS0010E03S,-92.0,73,-2,0,3251
1998-04-27,USS0010E03S,-89.0,110,17,0,3175
1998-04-28,USS0010E03S,-42.0,132,42,0,3073
1998-04-29,USS0010E03S,-52.0,142,49,0,2972
1998-04-30,USS0010E03S,-37.0,154,61,0,2718
1998-05-01,USS0010E03S,-23.0,150,61,0,2540
1998-05-02,USS0010E03S,-32.0,170,65,0,2388
1998-05-03,USS0010E03S,-24.0,162,64,0,2184
1998-05-04,USS0010E03S,-27.0,153,53,0,2007
1998-05-05,USS0010E03S,-27.0,151,60,0,1829
1998-05-06,USS0010E03S,-14.0,146,60,0,1676
1998-05-07,USS0010E03S,-17.0,147,61,0,1499
1998-05-08,USS0010E03S,-28.0,133,52,0,1321
1998-05-09,USS0010E03S,-39.0,137,50,0,1118
1998-05-10,USS0010E03S,-8.0,130,51,25,965
1998-05-11,USS0010E03S,-16.0,90,32,0,889
1998-05-12,USS0010E03S,-32.0,124,40,0,762
1998-05-13,USS0010E03S,-8.0,68,21,51,737
